f0,f1
-0.501614696993855,0.15215063912222393
0.8827635395143478,0.40369303996805167
-0.19729407832806536,0.19216235917919636
-0.14287730897810208,0.4554108762041928
1.9594419323502614,1.4459398747538756
1.611660669616082,1.244645911558077
1.917475435642855,0.6307365618213674
2.4152839667207306,1.3530914757998134
2.4059331261487413,2.6539848811494196
2.852680857481889,0.7220716157642103
1.2603245855077043,2.3547372051018614
2.7195552743426643,0.9399396576021444
1.6717471483501156,1.2107241296910098
2.5544852582122877,1.6292866960926458
1.4777077729227368,2.4134662929935944
2.4551959149533182,2.8809591549886666
3.618743243608511,3.4928092799871826
2.5231081014633023,1.0801621323442059
1.7200169013116093,1.486306838224485
2.17950982613963,2.314651876821472
2.932031566417189,1.1486177890926181
-0.6343254195433767,-3.6123923521417294
-0.5773902060774154,-2.1820670064464895
0.16260916055846333,-3.7696313207514605
-4.10096685718411,-3.4419320329021805
-3.368702406066232,-2.291664739312142
-0.09675670112825707,-0.41242856661121097
-0.11218715019062235,0.9660280610466182
0.03626435977677641,0.2944074978954736
-0.7803245916003269,-0.41999014875096036
-0.5399268508754465,0.42837801209649373
0.762231110297853,0.35825707589686173
0.07416143852476179,-1.7141087857980526
0.15852532688076967,-3.6723708789461678
-1.2378595588505077,-3.017926476274549
-0.22560594531103131,-2.116805520125081
-0.02302927919446497,-2.6728599141000284
0.7259364887564667,-0.5072004109831202
0.07257218436387061,-0.38685733579100684
3.052595755902388,0.8025015994113286
2.5982191610322767,1.7913951831079977
-0.28989375875298884,-3.4310245828954544
-2.544442266452023,-2.120647652376887
-1.9731685234216987,-3.1784032210944506
-4.288368332215302,-3.696587338902734
-3.9265022527805953,-3.286100273794639
0.5355607783264629,1.1327180909552703
-1.5558247795263778,0.9590435123402863
0.05750509541123111,0.13730181532599173
0.9819713713369103,0.9798870913762167
-0.018651530956046734,0.12107528402499616
-0.15119719604266904,-0.06636554902314537
0.5370906409852032,-0.902186049370297
-1.424845036812932,0.31421561143070265
2.3929397921084865,3.3455600180271023
1.4042327776555636,3.184570738707605
2.498842071323442,1.9699951773001174
2.8824959595169033,1.7242647590458304
-0.427371071662471,-2.1761423174050494
-1.1252391629880971,-2.0986705577610425
0.027429651501731687,-1.7839417278997889
0.4001603805387537,-2.323327080103188
0.4762950443770081,-2.2980141315941562
-0.1291060753179173,-5.3700726253945446
0.07265424270493742,-3.233726225743385
0.16804531954417692,-2.8710070629999094
-0.9229566221806401,-2.7656524397083517
-2.9122525549019627,-2.8948460919826022
-2.977190071445483,-2.9002169470151684
-2.4121897924622853,-3.3255177886665073
-2.597515820927635,-2.9333379180144097
-2.7665354111828426,-2.4535754865291253
-2.960695652213693,-2.959052239016566
-0.3916720290357707,-0.9810315226102327
-0.9723855745664222,-0.38995449211746147
-0.34233883897326917,0.23517417991543163
-0.46100489251821886,-0.456558929782067
-0.12406759882616959,-0.13538006514950668
0.9702826889412025,0.9347072948414157
-0.7697415046470908,0.42563260340043685
0.3011853883785613,1.3450249421568565
0.619405841867917,0.4130859276077745
1.291422902623165,1.942859938450309
1.1584795390275904,1.421560194929919
2.591932153991798,1.4318975599250465
2.003926168907134,1.6094043066308883
2.5270305156585664,2.8852839679359885
1.0840793927762817,1.5597724334243825
0.8431048365060421,1.916947135119857
1.5654333577980661,0.1797825458754816
2.102581817887749,1.5201713665876548
2.963479544332719,1.28543533569475
1.9128486096113944,1.1859607608130311
0.6076336831654005,-3.65042926677408
0.9343184627368845,-2.9774005471981493
-0.8929002818233003,-1.507066865008382
0.10895682283746724,-2.9636732699924644
-0.411877769833233,-2.820849530160765
0.31453252765350237,-3.4289397346777
-0.0761281360971703,-2.8300300542400683
-2.4913583033070776,-2.8306281444889048
-3.4017723695171003,-3.657223830238928
-1.9865917199777223,-2.959298247818295
-3.071010696762281,-4.121378032228838
-3.668500646264809,-3.1736343567121486
-3.587534474453597,-3.050751464044406
-3.4636077667768843,-3.575103891532792
-2.4482649916528274,-3.3815149324107217
-3.0893364561268033,-2.8166203971972403
-3.211333607300222,-3.146267073326572
-3.1122843268154825,-3.3542053311085396
-0.32718343596491345,0.2891023820414741
-0.7071055997410937,-0.7899051389572591
0.4190486657563276,-0.36254837414736085
-1.8342606509689592,-0.2509829527002339
0.28124489609318304,0.27144502087674105
-0.14366722572243434,0.526377721067518
-1.4565724955821366,0.6451107654264864
2.869809058048666,2.5714726223179385
2.5718129767306666,2.674975065013818
0.16054999920886848,-2.848801300208108
1.2723819183182041,-3.36726274316717
0.1693173575573152,0.652136029235143
-0.3791996505678153,0.3188265961756545
-0.48862604662608133,-0.5301464471419964
-0.08997717166507117,1.1663798221149424
0.01416587539272841,-0.14211395389502524
0.2709439049013611,0.5636500345896465
-0.6376321224937244,-1.4248305815765743
0.05025578293776706,0.1813748758024923
-0.1471219827662379,0.35337611537958485
0.8417849321992342,-1.3700753993656047
0.9246127987453899,0.3846585296628305
-0.18014514735152296,-0.2998822013497048
-0.5943738080438189,-0.9677592239021988
0.0736976291413049,0.40299515609080844
0.23516049236263822,0.29884599497365705
-0.4912000202538027,-0.6067091349529872
1.9391425586318842,2.7796066572808833
2.826691101048264,1.2010630557802413
1.827905855971671,1.8107988817178882
2.3370687821650797,1.9750035483075221
2.92094845917694,2.1204340362275786
2.3198727066279825,0.8212735279868889
1.2593399337299214,1.9543349033630697
2.930240903266561,1.9621854880408671
2.2404962836175253,2.249179055407249
2.0817629371747315,0.42840359907726056
0.8309991339164975,2.710816577073627
2.4583348173586907,1.371802122505828
2.111293727330569,1.0974491023016903
2.035044954122568,1.5694552008648914
1.5103094257889262,0.8764824344237756
0.7731675980509711,-4.0146548108583655
-0.10268439650152124,-3.100394719831137
1.2196946353005305,-2.747144834835499
-1.1903640959657766,-3.1088771401627193
-2.8780833801130745,-4.4647613061302485
-2.9222604896237865,-2.3247839840534343
-2.905578619849489,-2.321377525885933
-3.4278754734027648,-2.7229555235727085
-3.6808825239585694,-2.627900704324585
-2.8925686574304845,-2.8012830849198544
-3.727595304321288,-2.7591506867583764
-2.060132979539407,-3.4697577604717544
-2.683632374848311,-3.5412631600749207
-2.4244200829406175,-2.7277997570816304
-3.5824819858883314,-3.7007841219568096
-2.0686694260696887,-1.6983335973113969
-3.6931787055568845,-3.715479401372011
-2.6904725064289545,-2.199677368401753
-2.6146796853057754,-2.4131723650648045
-0.9532269257561041,-2.6614789016625395
-2.613872272637856,-3.3441676017312933
0.26701029109640423,0.7296170057374288
0.5854766959145619,-0.23766015891559877
0.13584489285852408,0.3379297594940202
-0.855129247469508,-0.11518750062689881
2.023079927862917,2.3870863999876013
0.8440426609458913,1.9473804941206194
0.16521696645478673,-3.262849372860138
-0.04482730463458744,-2.846523267084238
-0.8544309593452251,-3.638751281525907
1.090665601260161,-2.8529086995989488
0.617816622262042,-3.8638227433149246
-3.0324173963404424,-4.1968028541660996
-0.9349107836404921,-0.3946754177379462
0.32887526437676345,-0.40935273300762587
0.030867022844119758,1.876611916954721
-1.230079359801629,0.05775200201121617
2.1069746643553273,2.309964231654728
2.7515942113178076,2.164580951372683
1.8834280736978446,1.3238300243166652
2.2700800893197584,0.6931938735896113
1.9743463655997011,1.5682161190519341
2.510013653019537,1.4342306830369906
-0.7822595436545713,-3.4916703897924495
0.07537334301223036,-4.289390930546986
-0.44436865395105263,-3.570426793426564
0.7357678113739297,-3.449934811030443
-0.7741587494686278,-2.485037697086549
-0.2775295668184981,-2.119821453530207
-0.07824121293784068,-2.5436296987284197
-0.16620617011631766,-2.8408384012718333
-1.7034984799170814,-2.8036017449632222
-3.839896211381988,-3.1185775286257664
1.4854900803966262,-0.26286680160098125
0.7689445645209424,0.4153117915370527
0.4038360022257714,0.44924112057094545
0.29364617427933226,0.06623772618642565
-0.3563878741236211,0.013102061353808316
0.34092233916508136,0.6337009540261456
1.7642976475477659,2.3619367449801647
0.2235882387626677,-3.4828450771100625
0.6312558388885311,-2.5296248962755605
0.005214061037169476,0.12584267904394666
1.882790938385402,1.1764586868314977
2.0962424957214,1.409054570109931
1.4971932003741792,1.4449197564392315
2.116373955291783,1.6686907404614684
1.6235130866556533,0.6001767910855209
1.1303875126372311,1.8421248547340023
1.359845513554767,1.686155147898666
1.9007424056660678,1.3445808062626097
2.525702146889111,1.546080937422748
2.8274913384605713,0.5086711452637042
2.0030675320078983,1.313079066364962
2.2209394424388957,1.4807101091855934
3.290124946545226,1.3811656483183543
0.16004914733805414,-2.892617206533222
0.24449259587148847,-2.2864866044704204
1.2022528086782456,-2.6797894200499583
-4.4224742001709485,-3.0067206650518914
-2.636731595982069,-2.3956445784555367
-3.1052425965036323,-3.0471786674575094
-4.326933915566645,-3.274335323601464
-2.670607236669422,-3.2892695875198252
-3.121959367527124,-2.4590712554982486
-2.0146237779439136,-2.400993977663795
-3.2314398784703986,-3.487387697898436
0.12380494421245354,0.9318607502418822
0.2964109594842136,-0.78880287650732
0.5424082659782333,-0.4343231379862353
1.2493855079751826,0.04360102625007735
-0.14521541564258492,0.2626842962519076
0.036250275389441464,0.6872909060865412
-1.504509476483358,-0.4142014241421681
0.7089172829098661,0.2299445479204888
-0.6575128501357342,0.808824798576824
0.4275189786888982,-1.809084479446668
0.1473357745368246,1.2069282196514004
-0.6155727903557175,-0.5080173777330639
0.19466809761975853,-0.4010638130101106
0.958815984640182,-0.15095105279503196
-0.33731799513828603,0.8844092541409984
-0.6461442349828623,-0.04843382662516417
1.1727926924475771,0.2803529242187761
-0.21345243891867735,0.34416250340147475
0.9756638907947378,-0.5857806406863659
0.8920678061682291,-0.26923174886909035
2.5564787169240724,0.6410671833603083
0.24236669869621014,-2.968809450048233
0.19155674082926896,-3.38737578174282
0.6333947668620155,-2.1569888038416245
-0.14671243411248613,-3.080187241996837
0.5932380012972104,-2.642850004271429
